ElevationAttribute,ElevationUnit,VolumeAttribute,VolumeUnit,VolumeDateTimeStamp,ElevationValue,VolumeValue,ReservoirInflowValue,ReservoirReleaseValue
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-03-28","4664.92","11333","65.375","20"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-03-29","4665.11","11414","60.8375","20"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-03-30","4665.41","11544","85.5417","20"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-03-31","4665.73","11682","69.575","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-01","4666.11","11847","83.1875","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-02","4666.44","11991","72.6","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-03","4666.71","12110","59.9958","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-04","4666.98","12229","59.9958","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-05","4667.25","12348","59.9958","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-06","4667.51","12464","58.4833","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-07","4667.78","12584","60.5","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-08","4668.07","12713","65.0375","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-09","4668.41","12866","77.1375","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-10","4668.77","13028","81.675","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-11","4669.14","13194","83.6917","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-12","4669.53","13371","89.2375","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-13","4669.88","13530","80.1625","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-14","4670.19","13671","71.0875","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-15","4670.47","13798","64.0292","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-16","4670.75","13926","64.5333","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-17","4671.02","14050","62.5167","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-18","4671.32","14187","69.0708","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-19","4671.64","14335","74.6167","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-20","4671.93","14468","67.0542","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-21","4672.16","14575","53.9458","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-22","4672.16","14575","83","83"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-23","4672.25","14616","107.671","87"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-24","4672.26","14621","89.5208","87"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-25","4672.27","14626","89.5208","87"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-26","4672.43","14700","132.308","95"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-27","4672.42","14695","113.479","116"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-28","4672.34","14658","96.3458","115"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-29","4672.2","14593","82.2292","115"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-04-30","4672.1","14547","74.8083","98"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-01","4672.01","14505","67.825","89"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-02","4671.98","14491","51.9417","59"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-03","4672.16","14575","42.35","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-04","4672.41","14690","57.9792","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-05","4672.62","14788","61.9083","12.5"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-06","4672.58","14769","76.4208","86"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-07","4672.3","14639","80.4583","146"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-08","4672.06","14528","81.0375","137"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-09","4672.32","14649","142.004","81"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-10","4672.64","14797","170.617","96"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-11","4672.63","14793","145.983","148"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-12","4672.57","14765","133.883","148"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-13","4672.4","14686","107.171","147"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-14","4672.29","14635","121.287","147"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-15","4672.18","14584","120.287","146"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-16","4672.09","14542","123.825","145"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-17","4672.06","14528","137.942","145"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-18","4672.12","14556","159.117","145"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-19","4672.11","14552","142.983","145"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-20","4672.08","14538","137.942","145"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-21","4672.07","14533","159.876","162.397"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-22","4672.06","14528","148.67","151.191"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-23","4672.04","14519","119.018","123.555"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-24","4672.08","14538","138.555","128.976"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-25","4672.08","14538","130.604","130.604"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-26","4672.08","14538","130.221","130.221"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-27","4672.03","14515","116.116","127.712"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-28","4671.98","14491","106.616","118.716"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-29","4671.9","14455","99.74","117.89"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-30","4671.86","14436","82.3629","91.9421"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-31","4671.92","14464","76.9379","62.8213"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-01","4671.88","14445","67.2358","76.815"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-02","4671.8","14408","60.6321","79.2862"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-03","4671.65","14339","44.3958","79.1833"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-04","4671.44","14243","39.6971","88.0971"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-05","4671.18","14123","30.4833","90.9833"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-06","4670.94","14013","37.9642","93.4225"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-07","4670.75","13926","27.6404","71.5029"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-08","4670.61","13862","20.4896","52.7562"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-09","4670.37","13753","23.2388","78.1929"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-10","4670.09","13625","17.8254","82.3587"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-11","4669.74","13466","13.7096","93.8721"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-12","4669.34","13285","7.72542","98.9796"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-13","4668.93","13100","5.28542","98.5563"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-14","4668.59","12947","21.4321","98.5696"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-15","4668.16","12754","3.79375","101.098"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-16","4667.78","12584","14.7208","100.429"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-17","4667.54","12477","46.03","99.9758"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-18","4667.2","12326","23.3196","99.4488"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-19","4666.87","12180","25.0875","98.6958"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-20","4666.53","12031","23.2337","98.3546"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-21","4666.16","11869","18.7013","100.376"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-22","4665.78","11704","17.3908","100.578"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-23","4665.42","11548","22.1054","100.755"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-24","4665.02","11376","13.5325","100.249"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-25","4664.6","11196","7.83375","98.5837"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-26","4664.25","11047","21.4567","96.5775"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-27","4663.87","10887","15.6163","96.2829"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-28","4663.47","10719","13.2913","97.9912"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-29","4663.04","10539","11.5804","102.33"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-30","4662.61","10361","12.0358","101.777"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-01","4662.17","10180","8.46792","99.7221"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-02","4661.75","10008","10.7529","97.4696"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-03","4661.32","9833","9.73167","97.9608"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-04","4660.9","9664","10.8721","96.0762"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-05","4660.49","9499","11.0042","94.1917"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-06","4660.06","9328","9.03104","95.2435"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-07","4659.63","9158","10.5871","96.2954"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-08","4659.19","8985","8.16375","95.3846"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-09","4658.75","8813","8.09208","94.8087"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-10","4658.33","8650","12.7917","94.9708"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-11","4657.93","8496","14.3979","92.0396"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-12","4657.55","8351","16.1325","89.2367"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-13","4657.17","8206","12.9254","86.0296"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-14","4656.78","8059","11.1263","85.2387"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-15","4656.39","7912","10.3083","84.4208"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-16","4656.03","7778","13.0346","80.5929"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-17","4655.7","7656","13.9279","75.4362"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-18","4655.37","7535","13.6517","74.6558"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-19","4655.01","7403","8.36","74.91"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-20","4654.66","7276","12.1546","76.1837"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-21","4654.3","7145","9.44167","75.4875"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-22","4653.96","7023","13.2083","74.7167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-23","4653.61","6899","11.47","73.9867"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-24","4653.26","6774","10.2842","73.305"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-25","4652.93","6658","18.2646","76.7479"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-26","4652.54","6521","11.12","80.1908"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-27","4652.13","6379","13.0417","84.6333"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-28","4651.73","6240","13.5546","83.6338"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-29","4651.36","6113","20.3779","84.4071"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-30","4651.01","5994","25.3629","85.3587"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-31","4650.62","5861","18.2196","85.2738"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-01","4650.2","5719","18.4817","90.0733"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-02","4649.73","5561","13.5367","93.195"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-03","4649.29","5414","17.5871","91.6996"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-04","4648.89","5282","12.5238","79.0738"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-05","4648.46","5140","18.4","89.9917"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-06","4648.08","5016","26.0108","88.5275"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-07","4647.69","4889","20.5996","84.6288"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-08","4647.32","4769","18.075","78.575"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-09","4646.98","4660","22.0079","76.9621"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-10","4646.63","4548","18.94","75.4067"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-11","4646.3","4442","20.4312","73.8729"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-12","4645.97","4338","19.9221","72.3554"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-13","4645.66","4240","21.6125","71.0208"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-14","4645.33","4136","19.5317","71.965"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-15","4644.98","4026","19.0083","74.4667"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-16","4644.63","3918","20.9667","75.4167"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-17","4644.29","3812","20.5163","73.9579"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-18","4643.94","3705","19.3867","73.3325"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-19","4643.58","3595","18.0158","73.4742"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-20","4643.28","3503","25.5925","71.9758"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-21","4642.95","3403","10.3088","60.7254"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-22","4642.74","3340","36.0792","67.8417"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-23","4642.54","3279","31.21","61.9642"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-24","4642.34","3220","26.7254","56.4712"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-25","4642.2","3178","24.2933","45.4683"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-26","4642.12","3154","11.0175","23.1175"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-27","4642.05","3133","12.4688","23.0562"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-28","4641.97","3109","8.62125","20.7213"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-29","4641.9","3089","7.89542","17.9788"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-30","4641.82","3065","5.78833","17.8883"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-31","4641.75","3044","7.28042","17.8679"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-01","4641.67","3021","6.24083","17.8367"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-02","4641.58","2994","4.15958","17.7721"
